Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,txtVALUE,Source
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,43,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,126,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,65,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,55,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2017,Counts,30,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,12,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,75,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,33,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2018,Counts,23,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,46,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,88,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,52,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by citizenship,China,Total,Total,2019,Counts,5,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by citizenship,Inconnue,Total,Total,2019,Counts,19,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by citizenship,Nationals,Total,Total,2019,Counts,32,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by citizenship,Nigeria,Total,Total,2019,Counts,6,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by citizenship,Romania,Total,Total,2019,Counts,16,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2019,Counts,18,GLOTIP
BEL,Belgium,Europe,Western Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,48,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by citizenship,Brazil,Total,Total,2020,Counts,6,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by citizenship,India,Total,Total,2020,Counts,5,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2020,Counts,12,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2020,Counts,19,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2020,Counts,8,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,48,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,49,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,36,GLOTIP
BEL,Belgium,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,36,GLOTIP
BEN,Benin,Africa,Sub-Saharan Africa,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,59,GLOTIP
BFA,Burkina Faso,Africa,Sub-Saharan Africa,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,12,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,31,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,329,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,67,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,323,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,59,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,309,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,44,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,280,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2020,Counts,5,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,64,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,69,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2020,Counts,24,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,312,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,336,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,43,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2021,Counts,107,GLOTIP
BGR,Bulgaria,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2021,Counts,282,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,12,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Thailand,Total,Total,2016,Counts,30,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,12,GLOTIP
BHR,Bahrain,Asia,Western Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,21,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,8,GLOTIP
BHR,Bahrain,Asia,Western Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,16,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,7,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,19,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,5,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,58,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2021,Counts,44,GLOTIP
BHR,Bahrain,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2021,Counts,39,GLOTIP
BHS,Bahamas,Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Colombia,Total,Total,2016,Counts,5,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2016,Counts,43,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,13,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,7,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,10,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,10,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2017,Counts,81,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,7,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,10,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2018,Counts,28,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,9,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2019,Counts,55,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,15,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2020,Counts,63,GLOTIP
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,17,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Belarus,Total,Total,2016,Counts,122,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Ukraine,Total,Total,2016,Counts,6,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,20,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,164,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,52,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,60,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2017,Counts,43,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2017,Counts,33,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,95,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,128,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2018,Counts,29,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2018,Counts,10,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,10,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,30,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,102,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,132,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2019,Counts,22,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2019,Counts,28,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,95,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,123,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2020,Counts,13,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2020,Counts,34,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,72,GLOTIP
BLR,Belarus,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,104,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Bolivia (Plurinational State of),Total,Total,2016,Counts,316,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Paraguay,Total,Total,2016,Counts,8,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,87,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,97,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,88,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,54,GLOTIP
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,6,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Bolivia (Plurinational State of),Total,Total,2016,Counts,72,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Paraguay,Total,Total,2016,Counts,7,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Peru,Total,Total,2016,Counts,47,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Brazil,Total,Total,2018,Counts,13,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2018,Counts,88,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Brazil,Total,Total,2019,Counts,37,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2019,Counts,56,GLOTIP
BRA,Brazil,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Brazil,Total,Total,2020,Counts,16,GLOTIP
