Country,Crime Type,Category,Year,Unit of measurement,VALUE,Source,0
Albania,Human Trafficking,Other forms of exploitation,2021,Counts,84,GLOTIP,1
Albania,Human Trafficking,Other forms of exploitation,2020,Counts,8,GLOTIP,1
Albania,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,1.0,CTS,3
Albania,Violent & Sexual Assault,Sexual violence: Sexual assault,2020,Counts,80.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Sexual assault,2019,Counts,77.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Sexual assault,2018,Counts,67.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Sexual assault,2017,Counts,70.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Sexual assault,2016,Counts,76.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Rape,2020,Counts,65.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,77.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,42.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,43.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,44.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence,2020,Counts,145.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence,2019,Counts,154.0,CTS,1
Albania,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,2.0,CTS,1
Albania,Violent & Sexual Assault,Child pornography,2019,Counts,5.0,CTS,1
Albania,Violent & Sexual Assault,Child pornography,2018,Counts,3.0,CTS,1
Albania,Violent & Sexual Assault,Child pornography,2017,Counts,4.0,CTS,1
Albania,Violent & Sexual Assault,Child pornography,2016,Counts,5.0,CTS,1
Albania,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2019,Counts,521.0,CTS,1
Albania,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2018,Counts,525.0,CTS,1
Albania,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2017,Counts,461.0,CTS,1
Albania,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2016,Counts,515.0,CTS,1
Albania,Violent & Sexual Assault,Kidnapping,2016,Counts,4.0,CTS,1
Albania,Violent & Sexual Assault,Kidnapping,2017,Counts,2.0,CTS,1
Albania,Violent & Sexual Assault,Kidnapping,2018,Counts,5.0,CTS,1
Albania,Violent & Sexual Assault,Serious assault,2017,Counts,125.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence,2018,Counts,109.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence,2017,Counts,113.0,CTS,1
Albania,Violent & Sexual Assault,Sexual violence,2016,Counts,120.0,CTS,1
Albania,Violent & Sexual Assault,Sexual Exploitation,2020,Counts,91.0,CTS,1
Albania,Violent & Sexual Assault,Sexual Exploitation,2019,Counts,96.0,CTS,1
Albania,Violent & Sexual Assault,Sexual Exploitation,2018,Counts,96.0,CTS,1
Albania,Violent & Sexual Assault,Sexual Exploitation,2017,Counts,121.0,CTS,1
Albania,Violent & Sexual Assault,Sexual Exploitation,2016,Counts,105.0,CTS,1
Albania,Violent & Sexual Assault,Serious assault,2020,Counts,152.0,CTS,1
Albania,Violent & Sexual Assault,Serious assault,2019,Counts,158.0,CTS,1
Albania,Violent & Sexual Assault,Serious assault,2018,Counts,135.0,CTS,1
Albania,Violent & Sexual Assault,Serious assault,2016,Counts,118.0,CTS,1
Albania,Violent & Sexual Assault,Kidnapping,2019,Counts,4.0,CTS,1
Albania,Violent & Sexual Assault,Robbery,2019,Counts,98.0,CTS,1
Albania,Violent & Sexual Assault,Robbery,2018,Counts,133.0,CTS,1
Albania,Violent & Sexual Assault,Robbery,2017,Counts,183.0,CTS,1
Albania,Violent & Sexual Assault,Robbery,2016,Counts,159.0,CTS,1
Albania,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,141.0,CTS,1
Albania,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,90.0,CTS,1
Albania,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,2.0,CTS,1
Albania,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,1.0,CTS,1
Albania,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,14.0,CTS,1
Albania,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,11.0,CTS,1
Albania,Violent & Sexual Assault,Kidnapping,2020,Counts,5.0,CTS,1
Algeria,Firearms,submachine gun,2016,Counts,0.0,IAFQ,1
Algeria,Firearms,illicit trafficking,2016,Counts,87.0,IAFQ,1
Algeria,Firearms,illicit posession,2016,Counts,322.0,IAFQ,1
Algeria,Firearms,illicit offences,2017,Counts,229.0,IAFQ,1
Algeria,Firearms,illicit offences,2016,Counts,188.0,IAFQ,1
Algeria,Firearms,illicit manufacture,2017,Counts,164.0,IAFQ,1
Algeria,Firearms,illicit manufacture,2016,Counts,101.0,IAFQ,1
Algeria,Firearms,Violent crime,2017,Counts,116.0,IAFQ,1
Algeria,Firearms,Violent crime,2016,Counts,96.0,IAFQ,1
Algeria,Firearms,Unknown status on type,2017,Counts,5.0,IAFQ,1
Algeria,Firearms,Unknown status on type,2016,Counts,2.0,IAFQ,1
Algeria,Firearms,Other trafficking,2017,Counts,5.0,IAFQ,1
Algeria,Firearms,Other forms of organized crime,2016,Counts,13.0,IAFQ,1
Algeria,Firearms,Other arms offences,2017,Counts,293.0,IAFQ,1
Algeria,Firearms,Other arms offences,2016,Counts,322.0,IAFQ,1
Algeria,Firearms,Modified arms,2017,Counts,5.0,IAFQ,1
Algeria,Firearms,Modified arms,2016,Counts,2.0,IAFQ,1
Algeria,Firearms,Drugs,2017,Counts,10.0,IAFQ,1
Algeria,Firearms,Drugs,2016,Counts,6.0,IAFQ,1
Algeria,Firearms,illicit posession,2017,Counts,293.0,IAFQ,1
Algeria,Firearms,illicit trafficking,2017,Counts,65.0,IAFQ,1
Algeria,Firearms,illicit use,2016,Counts,0.0,IAFQ,1
Algeria,Firearms,shotgun (Including Short Carbine),2017,Counts,1.0,IAFQ,1
Algeria,Firearms,shotgun (Including Short Carbine),2016,Counts,507.0,IAFQ,1
Algeria,Firearms,shotgun (Including Short Carbine),2016,Counts,2.0,IAFQ,1
Algeria,Firearms,rifle (Inlcuding Carbine),2017,Counts,42.0,IAFQ,1
Algeria,Firearms,rifle (Inlcuding Carbine),2016,Counts,48.0,IAFQ,1
Algeria,Firearms,revolver,2017,Counts,2.0,IAFQ,1
Algeria,Firearms,revolver,2016,Counts,5.0,IAFQ,1
Algeria,Firearms,pistol,2017,Counts,69.0,IAFQ,1
Algeria,Firearms,pistol,2016,Counts,58.0,IAFQ,1
Algeria,Firearms,otherwise illicitly manufactured,2017,Counts,153.0,IAFQ,1
Algeria,Firearms,otherwise illicitly manufactured,2016,Counts,125.0,IAFQ,1
Algeria,Firearms,other weapons,2017,Counts,110.0,IAFQ,1
Algeria,Firearms,other weapons,2017,Counts,2.0,IAFQ,1
Algeria,Firearms,other weapons,2016,Counts,80.0,IAFQ,1
Algeria,Firearms,other,2017,Counts,250.0,IAFQ,1
Algeria,Firearms,other,2016,Counts,190.0,IAFQ,1
Algeria,Firearms,no marking,2017,Counts,85.0,IAFQ,1
Algeria,Firearms,no marking,2016,Counts,77.0,IAFQ,1
Algeria,Firearms,national territory,2017,Counts,753.0,IAFQ,1
Algeria,Firearms,national territory,2016,Counts,693.0,IAFQ,1
Algeria,Firearms,machine gun,2017,Counts,6.0,IAFQ,1
Algeria,Firearms,machine gun,2016,Counts,0.0,IAFQ,1
Algeria,Firearms,land borders,2017,Counts,19.0,IAFQ,1
Algeria,Firearms,land borders,2016,Counts,7.0,IAFQ,1
Algeria,Firearms,illicit use,2017,Counts,0.0,IAFQ,1
Algeria,Firearms,shotgun (Including Short Carbine),2017,Counts,538.0,IAFQ,1
Algeria,Firearms,submachine gun,2016,Counts,1.0,IAFQ,1
Algeria,Firearms,submachine gun,2017,Counts,0.0,IAFQ,1
Algeria,Firearms,unknown Status On Marking,2017,Counts,16.0,IAFQ,1
Algeria,Firearms,unknown Status On Marking,2016,Counts,14.0,IAFQ,1
Algeria,Firearms,uniquely marked,2017,Counts,671.0,IAFQ,1
Algeria,Firearms,uniquely marked,2017,Counts,4.0,IAFQ,1
Algeria,Firearms,uniquely marked,2016,Counts,609.0,IAFQ,1
Algeria,Firearms,uniquely marked,2016,Counts,3.0,IAFQ,1
Algeria,Firearms,submachine gun,2017,Counts,1.0,IAFQ,1
Algeria,Human Trafficking,Other forms of exploitation,2016,Counts,32,GLOTIP,1
Algeria,Human Trafficking,Niger,2016,Counts,32,GLOTIP,1
Algeria,Human Trafficking,Nationals,2019,Counts,6,GLOTIP,1
Algeria,Human Trafficking,Forced labour,2017,Counts,7,GLOTIP,1
Algeria,Human Trafficking,Forced labour,2017,Counts,27,GLOTIP,1
Andorra,Economic,Corruption,2016,Counts,1.0,CTS,1
Andorra,Economic,Acts that result in the depletion of degradation of natural resources,2019,Counts,0.0,CTS,1
Andorra,Economic,Acts that result in the depletion of degradation of natural resources,2018,Counts,0.0,CTS,1
Andorra,Economic,Acts that result in the depletion of degradation of natural resources,2017,Counts,0.0,CTS,1
Andorra,Economic,Acts that result in the depletion of degradation of natural resources,2016,Counts,0.0,CTS,1
Andorra,Economic,Acts that cause environmental pollution or degradation,2019,Counts,0.0,CTS,1
Andorra,Economic,Acts that cause environmental pollution or degradation,2018,Counts,0.0,CTS,1
Andorra,Economic,Acts that cause environmental pollution or degradation,2017,Counts,0.0,CTS,1
Andorra,Economic,Acts that cause environmental pollution or degradation,2016,Counts,0.0,CTS,1
Andorra,Economic,Acts involving the movement of dumping of waste,2019,Counts,0.0,CTS,1
Andorra,Economic,Acts involving the movement of dumping of waste,2018,Counts,0.0,CTS,1
Andorra,Economic,Acts involving the movement of dumping of waste,2017,Counts,0.0,CTS,1
Andorra,Economic,Acts involving the movement of dumping of waste,2016,Counts,0.0,CTS,1
Andorra,Economic,Corruption,2017,Counts,0.0,CTS,1
Andorra,Economic,Corruption,2018,Counts,0.0,CTS,1
Andorra,Economic,Corruption,2019,Counts,0.0,CTS,1
Andorra,Economic,Trade or possession of protected or prohibited species of faune and flora,2017,Counts,0.0,CTS,1
Andorra,Economic,Trade or possession of protected or prohibited species of faune and flora,2019,Counts,0.0,CTS,1
Andorra,Economic,Trade or possession of protected or prohibited species of faune and flora,2018,Counts,0.0,CTS,1
Andorra,Economic,Trade or possession of protected or prohibited species of faune and flora,2016,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Bribery,2016,Counts,0.0,CTS,1
Andorra,Economic,Smuggling of migrants,2019,Counts,1.0,CTS,1
Andorra,Economic,Smuggling of migrants,2018,Counts,1.0,CTS,1
Andorra,Economic,Smuggling of migrants,2017,Counts,0.0,CTS,1
Andorra,Economic,Smuggling of migrants,2016,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Other acts of corruption,2019,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Other acts of corruption,2018,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Other acts of corruption,2017,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Other acts of corruption,2016,Counts,1.0,CTS,1
Andorra,Economic,Corruption: Bribery,2019,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Bribery,2018,Counts,0.0,CTS,1
Andorra,Economic,Corruption: Bribery,2017,Counts,0.0,CTS,1
Andorra,Firearms,Illicit trafficking of arms and other types of trafficking,2018,Counts,0.0,IAFQ,2
Andorra,Firearms,Illicit trafficking of arms and other types of trafficking,2017,Counts,0.0,IAFQ,2
Andorra,Firearms,unknown,2019,Counts,0.0,IAFQ,2
Andorra,Firearms,Illicit trafficking of arms and other types of trafficking,2016,Counts,0.0,IAFQ,2
Andorra,Firearms,unknown,2020,Counts,0.0,IAFQ,2
Andorra,Firearms,otherwise illicitly manufactured,2020,Counts,0.0,IAFQ,2
Andorra,Firearms,otherwise illicitly manufactured,2019,Counts,0.0,IAFQ,2
Andorra,Firearms,Other forms of organized crime,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Other,2020,Counts,5.0,IAFQ,1
Andorra,Firearms,Other,2019,Counts,5.0,IAFQ,1
Andorra,Firearms,Other,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Only for illicit trafficking in arms,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Only for illicit trafficking in arms,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Only for illicit trafficking in arms,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Not uniquely identifiable - No further information available,2020,Counts,3.0,IAFQ,1
Andorra,Firearms,Not uniquely identifiable - No further information available,2019,Counts,3.0,IAFQ,1
Andorra,Firearms,Modified arms,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Modified arms,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,Industrially manufactured arms,2020,Counts,20.0,IAFQ,1
Andorra,Firearms,Industrially manufactured arms,2019,Counts,20.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and violent crime,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and violent crime,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and violent crime,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and terrorism,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and terrorism,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and terrorism,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and other offences,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and other offences,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and other offences,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and drug trafficking,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and drug trafficking,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking of arms and drug trafficking,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking andIllicit possession/use of arms,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Other arms offences,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Other trafficking,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,machine gun,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Reactivated arms,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,land borders,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,land borders,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,land borders,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit use,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit use,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit use,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit trafficking,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit trafficking,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit trafficking,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit posession,2020,Counts,7.0,IAFQ,1
Andorra,Firearms,illicit posession,2019,Counts,7.0,IAFQ,1
Andorra,Firearms,illicit posession,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit offences,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit manufacture,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit manufacture,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,illicit manufacture,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,altered marking,2020,Counts,3.0,IAFQ,1
Andorra,Firearms,altered marking,2019,Counts,3.0,IAFQ,1
Andorra,Firearms,Violent crime,2020,Counts,8.0,IAFQ,1
Andorra,Firearms,Violent crime,2019,Counts,8.0,IAFQ,1
Andorra,Firearms,Violent crime,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Unknown status on type,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Unknown status on type,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,Terrorism,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Reactivated arms,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking andIllicit possession/use of arms,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking andIllicit possession/use of arms,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking and other arms offences,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking and other arms offences,2017,Counts,0.0,IAFQ,1
Andorra,Firearms,Illicit trafficking and other arms offences,2016,Counts,0.0,IAFQ,1
Andorra,Firearms,Drugs,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,Converted arms,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Converted arms,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,Assembled arms,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Assembled arms,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,Altered markings,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,Altered markings,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,Altered markings,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,machine gun,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,national territory,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,national territory,2019,Counts,20.0,IAFQ,1
Andorra,Firearms,uniquely marked,2020,Counts,17.0,IAFQ,1
Andorra,Firearms,uniquely marked,2019,Counts,17.0,IAFQ,1
Andorra,Firearms,submachine gun,2020,Counts,2.0,IAFQ,1
Andorra,Firearms,submachine gun,2019,Counts,2.0,IAFQ,1
Andorra,Firearms,shotgun (Including Short Carbine),2020,Counts,6.0,IAFQ,1
Andorra,Firearms,shotgun (Including Short Carbine),2019,Counts,6.0,IAFQ,1
Andorra,Firearms,rifle (Inlcuding Carbine),2020,Counts,6.0,IAFQ,1
Andorra,Firearms,rifle (Inlcuding Carbine),2019,Counts,6.0,IAFQ,1
Andorra,Firearms,revolver,2020,Counts,4.0,IAFQ,1
Andorra,Firearms,revolver,2019,Counts,4.0,IAFQ,1
Andorra,Firearms,planes and airports,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,planes and airports,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,planes and airports,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,pistol,2020,Counts,2.0,IAFQ,1
Andorra,Firearms,pistol,2019,Counts,2.0,IAFQ,1
Andorra,Firearms,other weapons,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,other weapons,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,other,2020,Counts,13.0,IAFQ,1
Andorra,Firearms,other,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,other,2019,Counts,13.0,IAFQ,1
Andorra,Firearms,other,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,other,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,no marking,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,no marking,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,national territory,2020,Counts,20.0,IAFQ,1
Andorra,Firearms,unknown,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,unknown Status On Marking,2019,Counts,0.0,IAFQ,1
Andorra,Firearms,unknown Status On Marking,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,vessels and harbours,2018,Counts,0.0,IAFQ,1
Andorra,Firearms,vessels and harbours,2020,Counts,0.0,IAFQ,1
Andorra,Firearms,vessels and harbours,2019,Counts,0.0,IAFQ,1
Andorra,Violent & Sexual Assault,Sexual violence: Sexual assault,2019,Counts,11.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Sexual assault,2018,Counts,14.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Sexual assault,2017,Counts,13.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Sexual assault,2016,Counts,11.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,0.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,2.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,3.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,2.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2019,Counts,22.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2018,Counts,10.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2017,Counts,4.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2016,Counts,5.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence,2019,Counts,38.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence,2018,Counts,26.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence,2017,Counts,20.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual violence,2016,Counts,18.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual Exploitation,2019,Counts,5.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual Exploitation,2018,Counts,0.0,CTS,1
Andorra,Violent & Sexual Assault,Kidnapping,2018,Counts,0.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual Exploitation,2017,Counts,3.0,CTS,1
Andorra,Violent & Sexual Assault,Sexual Exploitation,2016,Counts,0.0,CTS,1
Andorra,Violent & Sexual Assault,Serious assault,2019,Counts,250.0,CTS,1
Andorra,Violent & Sexual Assault,Serious assault,2018,Counts,236.0,CTS,1
Andorra,Violent & Sexual Assault,Serious assault,2017,Counts,223.0,CTS,1
Andorra,Violent & Sexual Assault,Serious assault,2016,Counts,194.0,CTS,1
Andorra,Violent & Sexual Assault,Robbery,2019,Counts,8.0,CTS,1
Andorra,Violent & Sexual Assault,Robbery,2018,Counts,3.0,CTS,1
Andorra,Violent & Sexual Assault,Robbery,2017,Counts,4.0,CTS,1
Andorra,Violent & Sexual Assault,Robbery,2016,Counts,7.0,CTS,1
Andorra,Violent & Sexual Assault,Kidnapping,2019,Counts,0.0,CTS,1
Andorra,Violent & Sexual Assault,Kidnapping,2017,Counts,0.0,CTS,1
