,Country,Category,Year,Unit of measurement,VALUE,Source,Crime Type,ISO3_code,ISO2_code,PopTotal
279,Austria,Smuggling of migrants,2018,Counts,858.0,CTS,Economic,AUT,AT,8840.513
280,Austria,Burglary,2018,Counts,58637.0,CTS,Economic,AUT,AT,8840.513
281,Austria,Money laundering,2018,Counts,666.0,CTS,Economic,AUT,AT,8840.513
282,Austria,Corruption,2019,Counts,3158.0,CTS,Economic,AUT,AT,8879.94
283,Austria,Corruption: Bribery,2019,Counts,38.0,CTS,Economic,AUT,AT,8879.94
284,Austria,Corruption: Other acts of corruption,2019,Counts,3120.0,CTS,Economic,AUT,AT,8879.94
285,Austria,Smuggling of migrants,2019,Counts,952.0,CTS,Economic,AUT,AT,8879.94
286,Austria,Unlawful access to a computer system,2019,Counts,742.0,CTS,Economic,AUT,AT,8879.94
287,Austria,Unlawful interference with a computer system or computer data,2019,Counts,560.0,CTS,Economic,AUT,AT,8879.94
288,Austria,Unlawful interception or access of computer data,2019,Counts,985.0,CTS,Economic,AUT,AT,8879.94
289,Austria,Acts that cause environmental pollution or degradation,2019,Counts,119.0,CTS,Economic,AUT,AT,8879.94
290,Austria,Acts involving the movement of dumping of waste,2019,Counts,20.0,CTS,Economic,AUT,AT,8879.94
291,Austria,Trade or possession of protected or prohibited species of faune and flora,2019,Counts,0.0,CTS,Economic,AUT,AT,8879.94
292,Austria,Acts that result in the depletion of degradation of natural resources,2019,Counts,9.0,CTS,Economic,AUT,AT,8879.94
293,Austria,Burglary,2019,Counts,54324.0,CTS,Economic,AUT,AT,8879.94
294,Austria,Theft,2019,Counts,115423.0,CTS,Economic,AUT,AT,8879.94
295,Austria,Theft: of a motorized vehicle,2019,Counts,3917.0,CTS,Economic,AUT,AT,8879.94
296,Austria,Fraud,2019,Counts,49627.0,CTS,Economic,AUT,AT,8879.94
297,Austria,Fraud: Cyber-related (Cy),2019,Counts,5537.0,CTS,Economic,AUT,AT,8879.94
298,Austria,Money laundering,2019,Counts,430.0,CTS,Economic,AUT,AT,8879.94
299,Austria,Corruption,2020,Counts,2879.0,CTS,Economic,AUT,AT,8907.777
300,Austria,Corruption: Bribery,2020,Counts,37.0,CTS,Economic,AUT,AT,8907.777
301,Austria,Corruption: Other acts of corruption,2020,Counts,2842.0,CTS,Economic,AUT,AT,8907.777
302,Austria,Smuggling of migrants,2020,Counts,1771.0,CTS,Economic,AUT,AT,8907.777
303,Austria,Burglary,2020,Counts,48437.0,CTS,Economic,AUT,AT,8907.777
304,Austria,Theft,2020,Counts,84734.0,CTS,Economic,AUT,AT,8907.777
305,Austria,Theft: of a motorized vehicle,2020,Counts,3107.0,CTS,Economic,AUT,AT,8907.777
306,Austria,Fraud,2020,Counts,54410.0,CTS,Economic,AUT,AT,8907.777
307,Austria,Fraud: Cyber-related (Cy),2020,Counts,10603.0,CTS,Economic,AUT,AT,8907.777
308,Austria,Money laundering,2020,Counts,527.0,CTS,Economic,AUT,AT,8907.777
309,Azerbaijan,Unlawful access to a computer system,2016,Counts,1.0,CTS,Economic,AZE,AZ,9976.248
310,Azerbaijan,Trade or possession of protected or prohibited species of faune and flora,2016,Counts,1.0,CTS,Economic,AZE,AZ,9976.248
311,Azerbaijan,Acts that result in the depletion of degradation of natural resources,2016,Counts,127.0,CTS,Economic,AZE,AZ,9976.248
312,Azerbaijan,Corruption,2016,Counts,241.0,CTS,Economic,AZE,AZ,9976.248
313,Azerbaijan,Corruption: Bribery,2016,Counts,44.0,CTS,Economic,AZE,AZ,9976.248
314,Azerbaijan,Corruption: Other acts of corruption,2016,Counts,197.0,CTS,Economic,AZE,AZ,9976.248
315,Azerbaijan,Burglary,2016,Counts,4989.0,CTS,Economic,AZE,AZ,9976.248
316,Azerbaijan,Theft,2016,Counts,2407.0,CTS,Economic,AZE,AZ,9976.248
317,Azerbaijan,Theft: of a motorized vehicle,2016,Counts,252.0,CTS,Economic,AZE,AZ,9976.248
318,Azerbaijan,Fraud,2016,Counts,4373.0,CTS,Economic,AZE,AZ,9976.248
319,Azerbaijan,Fraud: Cyber-related (Cy),2016,Counts,3.0,CTS,Economic,AZE,AZ,9976.248
320,Azerbaijan,Money laundering,2016,Counts,5.0,CTS,Economic,AZE,AZ,9976.248
321,Azerbaijan,Corruption,2017,Counts,195.0,CTS,Economic,AZE,AZ,10071.567
322,Azerbaijan,Corruption: Bribery,2017,Counts,33.0,CTS,Economic,AZE,AZ,10071.567
323,Azerbaijan,Corruption: Other acts of corruption,2017,Counts,162.0,CTS,Economic,AZE,AZ,10071.567
324,Azerbaijan,Unlawful access to a computer system,2017,Counts,1.0,CTS,Economic,AZE,AZ,10071.567
325,Azerbaijan,Unlawful interception or access of computer data,2017,Counts,4.0,CTS,Economic,AZE,AZ,10071.567
326,Azerbaijan,Acts involving the movement of dumping of waste,2017,Counts,1.0,CTS,Economic,AZE,AZ,10071.567
327,Azerbaijan,Acts that result in the depletion of degradation of natural resources,2017,Counts,162.0,CTS,Economic,AZE,AZ,10071.567
328,Azerbaijan,Burglary,2017,Counts,5245.0,CTS,Economic,AZE,AZ,10071.567
329,Azerbaijan,Theft,2017,Counts,2854.0,CTS,Economic,AZE,AZ,10071.567
330,Azerbaijan,Theft: of a motorized vehicle,2017,Counts,241.0,CTS,Economic,AZE,AZ,10071.567
331,Azerbaijan,Fraud,2017,Counts,3856.0,CTS,Economic,AZE,AZ,10071.567
332,Azerbaijan,Fraud: Cyber-related (Cy),2017,Counts,2.0,CTS,Economic,AZE,AZ,10071.567
333,Azerbaijan,Money laundering,2017,Counts,2.0,CTS,Economic,AZE,AZ,10071.567
334,Azerbaijan,Unlawful access to a computer system,2018,Counts,1.0,CTS,Economic,AZE,AZ,10152.522
335,Azerbaijan,Unlawful interception or access of computer data,2018,Counts,2.0,CTS,Economic,AZE,AZ,10152.522
336,Azerbaijan,Acts that cause environmental pollution or degradation,2018,Counts,35.0,CTS,Economic,AZE,AZ,10152.522
337,Azerbaijan,Acts that result in the depletion of degradation of natural resources,2018,Counts,197.0,CTS,Economic,AZE,AZ,10152.522
338,Azerbaijan,Corruption,2018,Counts,356.0,CTS,Economic,AZE,AZ,10152.522
339,Azerbaijan,Corruption: Bribery,2018,Counts,79.0,CTS,Economic,AZE,AZ,10152.522
340,Azerbaijan,Corruption: Other acts of corruption,2018,Counts,277.0,CTS,Economic,AZE,AZ,10152.522
341,Azerbaijan,Smuggling of migrants,2018,Counts,1.0,CTS,Economic,AZE,AZ,10152.522
342,Azerbaijan,Burglary,2018,Counts,5637.0,CTS,Economic,AZE,AZ,10152.522
343,Azerbaijan,Theft,2018,Counts,2438.0,CTS,Economic,AZE,AZ,10152.522
344,Azerbaijan,Theft: of a motorized vehicle,2018,Counts,211.0,CTS,Economic,AZE,AZ,10152.522
345,Azerbaijan,Fraud,2018,Counts,2782.0,CTS,Economic,AZE,AZ,10152.522
346,Azerbaijan,Fraud: Cyber-related (Cy),2018,Counts,1.0,CTS,Economic,AZE,AZ,10152.522
347,Azerbaijan,Money laundering,2018,Counts,6.0,CTS,Economic,AZE,AZ,10152.522
348,Azerbaijan,Corruption,2019,Counts,362.0,CTS,Economic,AZE,AZ,10232.753
349,Azerbaijan,Corruption: Bribery,2019,Counts,81.0,CTS,Economic,AZE,AZ,10232.753
350,Azerbaijan,Corruption: Other acts of corruption,2019,Counts,281.0,CTS,Economic,AZE,AZ,10232.753
351,Azerbaijan,Smuggling of migrants,2019,Counts,3.0,CTS,Economic,AZE,AZ,10232.753
352,Azerbaijan,Unlawful access to a computer system,2019,Counts,1.0,CTS,Economic,AZE,AZ,10232.753
353,Azerbaijan,Unlawful interference with a computer system or computer data,2019,Counts,1.0,CTS,Economic,AZE,AZ,10232.753
354,Azerbaijan,Unlawful interception or access of computer data,2019,Counts,7.0,CTS,Economic,AZE,AZ,10232.753
355,Azerbaijan,Acts that cause environmental pollution or degradation,2019,Counts,10.0,CTS,Economic,AZE,AZ,10232.753
356,Azerbaijan,Trade or possession of protected or prohibited species of faune and flora,2019,Counts,1.0,CTS,Economic,AZE,AZ,10232.753
357,Azerbaijan,Acts that result in the depletion of degradation of natural resources,2019,Counts,169.0,CTS,Economic,AZE,AZ,10232.753
358,Azerbaijan,Burglary,2019,Counts,5200.0,CTS,Economic,AZE,AZ,10232.753
359,Azerbaijan,Theft,2019,Counts,2236.0,CTS,Economic,AZE,AZ,10232.753
360,Azerbaijan,Theft: of a motorized vehicle,2019,Counts,187.0,CTS,Economic,AZE,AZ,10232.753
361,Azerbaijan,Fraud,2019,Counts,2112.0,CTS,Economic,AZE,AZ,10232.753
362,Azerbaijan,Fraud: Cyber-related (Cy),2019,Counts,1.0,CTS,Economic,AZE,AZ,10232.753
363,Azerbaijan,Money laundering,2019,Counts,12.0,CTS,Economic,AZE,AZ,10232.753
364,Azerbaijan,Corruption,2020,Counts,311.0,CTS,Economic,AZE,AZ,10284.951
365,Azerbaijan,Corruption: Bribery,2020,Counts,119.0,CTS,Economic,AZE,AZ,10284.951
366,Azerbaijan,Corruption: Other acts of corruption,2020,Counts,192.0,CTS,Economic,AZE,AZ,10284.951
367,Azerbaijan,Burglary,2020,Counts,4679.0,CTS,Economic,AZE,AZ,10284.951
368,Azerbaijan,Theft,2020,Counts,1883.0,CTS,Economic,AZE,AZ,10284.951
369,Azerbaijan,Theft: of a motorized vehicle,2020,Counts,190.0,CTS,Economic,AZE,AZ,10284.951
370,Azerbaijan,Fraud,2020,Counts,2083.0,CTS,Economic,AZE,AZ,10284.951
371,Azerbaijan,Fraud: Cyber-related (Cy),2020,Counts,1.0,CTS,Economic,AZE,AZ,10284.951
372,Azerbaijan,Money laundering,2020,Counts,5.0,CTS,Economic,AZE,AZ,10284.951
373,Belgium,Unlawful access to a computer system,2016,Counts,2357.0,CTS,Economic,BEL,BE,11316.836
374,Belgium,Unlawful interference with a computer system or computer data,2016,Counts,1260.0,CTS,Economic,BEL,BE,11316.836
375,Belgium,Acts that cause environmental pollution or degradation,2016,Counts,1023.0,CTS,Economic,BEL,BE,11316.836
376,Belgium,Acts involving the movement of dumping of waste,2016,Counts,1904.0,CTS,Economic,BEL,BE,11316.836
377,Belgium,Trade or possession of protected or prohibited species of faune and flora,2016,Counts,138.0,CTS,Economic,BEL,BE,11316.836
378,Belgium,Acts that result in the depletion of degradation of natural resources,2016,Counts,143.0,CTS,Economic,BEL,BE,11316.836
379,Belgium,Corruption,2016,Counts,5146.0,CTS,Economic,BEL,BE,11316.836
380,Belgium,Corruption: Bribery,2016,Counts,93.0,CTS,Economic,BEL,BE,11316.836
381,Belgium,Corruption: Other acts of corruption,2016,Counts,5053.0,CTS,Economic,BEL,BE,11316.836
382,Belgium,Smuggling of migrants,2016,Counts,412.0,CTS,Economic,BEL,BE,11316.836
383,Belgium,Burglary,2016,Counts,78944.0,CTS,Economic,BEL,BE,11316.836
384,Belgium,Theft,2016,Counts,232387.0,CTS,Economic,BEL,BE,11316.836
385,Belgium,Theft: of a motorized vehicle,2016,Counts,17434.0,CTS,Economic,BEL,BE,11316.836
386,Belgium,Fraud,2016,Counts,55597.0,CTS,Economic,BEL,BE,11316.836
387,Belgium,Money laundering,2016,Counts,882.0,CTS,Economic,BEL,BE,11316.836
388,Belgium,Corruption,2017,Counts,4596.0,CTS,Economic,BEL,BE,11384.489
389,Belgium,Corruption: Bribery,2017,Counts,100.0,CTS,Economic,BEL,BE,11384.489
390,Belgium,Corruption: Other acts of corruption,2017,Counts,4496.0,CTS,Economic,BEL,BE,11384.489
391,Belgium,Smuggling of migrants,2017,Counts,478.0,CTS,Economic,BEL,BE,11384.489
392,Belgium,Burglary,2017,Counts,75151.0,CTS,Economic,BEL,BE,11384.489
393,Belgium,Theft,2017,Counts,223563.0,CTS,Economic,BEL,BE,11384.489
394,Belgium,Theft: of a motorized vehicle,2017,Counts,15845.0,CTS,Economic,BEL,BE,11384.489
395,Belgium,Fraud,2017,Counts,57995.0,CTS,Economic,BEL,BE,11384.489
396,Belgium,Money laundering,2017,Counts,905.0,CTS,Economic,BEL,BE,11384.489
397,Belgium,Unlawful access to a computer system,2017,Counts,2568.0,CTS,Economic,BEL,BE,11384.489
398,Belgium,Unlawful interference with a computer system or computer data,2017,Counts,1317.0,CTS,Economic,BEL,BE,11384.489
399,Belgium,Acts that cause environmental pollution or degradation,2017,Counts,931.0,CTS,Economic,BEL,BE,11384.489
400,Belgium,Acts involving the movement of dumping of waste,2017,Counts,1811.0,CTS,Economic,BEL,BE,11384.489
401,Belgium,Trade or possession of protected or prohibited species of faune and flora,2017,Counts,154.0,CTS,Economic,BEL,BE,11384.489
402,Belgium,Acts that result in the depletion of degradation of natural resources,2017,Counts,150.0,CTS,Economic,BEL,BE,11384.489
403,Belgium,Corruption,2018,Counts,4719.0,CTS,Economic,BEL,BE,11448.595
404,Belgium,Corruption: Bribery,2018,Counts,94.0,CTS,Economic,BEL,BE,11448.595
405,Belgium,Corruption: Other acts of corruption,2018,Counts,4625.0,CTS,Economic,BEL,BE,11448.595
406,Belgium,Smuggling of migrants,2018,Counts,582.0,CTS,Economic,BEL,BE,11448.595
407,Belgium,Burglary,2018,Counts,71168.0,CTS,Economic,BEL,BE,11448.595
408,Belgium,Theft,2018,Counts,221955.0,CTS,Economic,BEL,BE,11448.595
409,Belgium,Theft: of a motorized vehicle,2018,Counts,14020.0,CTS,Economic,BEL,BE,11448.595
410,Belgium,Fraud,2018,Counts,66051.0,CTS,Economic,BEL,BE,11448.595
411,Belgium,Money laundering,2018,Counts,1354.0,CTS,Economic,BEL,BE,11448.595
412,Belgium,Corruption,2019,Counts,4748.0,CTS,Economic,BEL,BE,11510.568
413,Belgium,Corruption: Bribery,2019,Counts,94.0,CTS,Economic,BEL,BE,11510.568
414,Belgium,Corruption: Other acts of corruption,2019,Counts,4654.0,CTS,Economic,BEL,BE,11510.568
415,Belgium,Smuggling of migrants,2019,Counts,485.0,CTS,Economic,BEL,BE,11510.568
416,Belgium,Burglary,2019,Counts,64917.0,CTS,Economic,BEL,BE,11510.568
417,Belgium,Theft,2019,Counts,223946.0,CTS,Economic,BEL,BE,11510.568
418,Belgium,Theft: of a motorized vehicle,2019,Counts,12590.0,CTS,Economic,BEL,BE,11510.568
419,Belgium,Fraud,2019,Counts,79340.0,CTS,Economic,BEL,BE,11510.568
420,Belgium,Money laundering,2019,Counts,2272.0,CTS,Economic,BEL,BE,11510.568
421,Belgium,Corruption,2020,Counts,4224.0,CTS,Economic,BEL,BE,11561.717
422,Belgium,Corruption: Bribery,2020,Counts,64.0,CTS,Economic,BEL,BE,11561.717
423,Belgium,Corruption: Other acts of corruption,2020,Counts,4160.0,CTS,Economic,BEL,BE,11561.717
424,Belgium,Smuggling of migrants,2020,Counts,301.0,CTS,Economic,BEL,BE,11561.717
425,Belgium,Burglary,2020,Counts,47272.0,CTS,Economic,BEL,BE,11561.717
426,Belgium,Theft,2020,Counts,155760.0,CTS,Economic,BEL,BE,11561.717
427,Belgium,Theft: of a motorized vehicle,2020,Counts,9085.0,CTS,Economic,BEL,BE,11561.717
428,Belgium,Fraud,2020,Counts,93510.0,CTS,Economic,BEL,BE,11561.717
429,Belgium,Money laundering,2020,Counts,5524.0,CTS,Economic,BEL,BE,11561.717
430,Benin,Corruption: Bribery,2017,Counts,295.0,CTS,Economic,BEN,BJ,11596.779
431,Benin,Unlawful access to a computer system,2017,Counts,186.0,CTS,Economic,BEN,BJ,11596.779
432,Bulgaria,Unlawful access to a computer system,2016,Counts,58.0,CTS,Economic,BGR,BG,7245.975
433,Bulgaria,Acts that cause environmental pollution or degradation,2016,Counts,44.0,CTS,Economic,BGR,BG,7245.975
434,Bulgaria,Corruption,2016,Counts,223.0,CTS,Economic,BGR,BG,7245.975
435,Bulgaria,Corruption: Bribery,2016,Counts,132.0,CTS,Economic,BGR,BG,7245.975
436,Bulgaria,Smuggling of migrants,2016,Counts,367.0,CTS,Economic,BGR,BG,7245.975
437,Bulgaria,Burglary,2016,Counts,10161.0,CTS,Economic,BGR,BG,7245.975
438,Bulgaria,Theft,2016,Counts,32727.0,CTS,Economic,BGR,BG,7245.975
439,Bulgaria,Fraud,2016,Counts,3605.0,CTS,Economic,BGR,BG,7245.975
440,Bulgaria,Fraud: Cyber-related (Cy),2016,Counts,112.0,CTS,Economic,BGR,BG,7245.975
441,Bulgaria,Theft: of a motorized vehicle,2016,Counts,2759.0,CTS,Economic,BGR,BG,7245.975
442,Bulgaria,Money laundering,2016,Counts,31.0,CTS,Economic,BGR,BG,7245.975
443,Bulgaria,Unlawful access to a computer system,2017,Counts,71.0,CTS,Economic,BGR,BG,7182.428
444,Bulgaria,Acts that cause environmental pollution or degradation,2017,Counts,51.0,CTS,Economic,BGR,BG,7182.428
445,Bulgaria,Corruption,2017,Counts,233.0,CTS,Economic,BGR,BG,7182.428
446,Bulgaria,Corruption: Bribery,2017,Counts,139.0,CTS,Economic,BGR,BG,7182.428
447,Bulgaria,Smuggling of migrants,2017,Counts,158.0,CTS,Economic,BGR,BG,7182.428
448,Bulgaria,Burglary,2017,Counts,8847.0,CTS,Economic,BGR,BG,7182.428
449,Bulgaria,Theft,2017,Counts,40947.0,CTS,Economic,BGR,BG,7182.428
450,Bulgaria,Theft: of a motorized vehicle,2017,Counts,2043.0,CTS,Economic,BGR,BG,7182.428
451,Bulgaria,Fraud,2017,Counts,3370.0,CTS,Economic,BGR,BG,7182.428
452,Bulgaria,Fraud: Cyber-related (Cy),2017,Counts,107.0,CTS,Economic,BGR,BG,7182.428
453,Bulgaria,Money laundering,2017,Counts,45.0,CTS,Economic,BGR,BG,7182.428
454,Bulgaria,Unlawful access to a computer system,2018,Counts,58.0,CTS,Economic,BGR,BG,7117.431
455,Bulgaria,Acts that cause environmental pollution or degradation,2018,Counts,31.0,CTS,Economic,BGR,BG,7117.431
456,Bulgaria,Corruption,2018,Counts,673.0,CTS,Economic,BGR,BG,7117.431
457,Bulgaria,Corruption: Bribery,2018,Counts,167.0,CTS,Economic,BGR,BG,7117.431
458,Bulgaria,Corruption: Other acts of corruption,2018,Counts,506.0,CTS,Economic,BGR,BG,7117.431
459,Bulgaria,Smuggling of migrants,2018,Counts,107.0,CTS,Economic,BGR,BG,7117.431
460,Bulgaria,Burglary,2018,Counts,7664.0,CTS,Economic,BGR,BG,7117.431
461,Bulgaria,Theft,2018,Counts,36922.0,CTS,Economic,BGR,BG,7117.431
462,Bulgaria,Theft: of a motorized vehicle,2018,Counts,1740.0,CTS,Economic,BGR,BG,7117.431
463,Bulgaria,Fraud,2018,Counts,2850.0,CTS,Economic,BGR,BG,7117.431
464,Bulgaria,Fraud: Cyber-related (Cy),2018,Counts,121.0,CTS,Economic,BGR,BG,7117.431
465,Bulgaria,Money laundering,2018,Counts,38.0,CTS,Economic,BGR,BG,7117.431
466,Bulgaria,Corruption,2019,Counts,585.0,CTS,Economic,BGR,BG,7052.532
467,Bulgaria,Corruption: Bribery,2019,Counts,130.0,CTS,Economic,BGR,BG,7052.532
468,Bulgaria,Corruption: Other acts of corruption,2019,Counts,455.0,CTS,Economic,BGR,BG,7052.532
469,Bulgaria,Smuggling of migrants,2019,Counts,86.0,CTS,Economic,BGR,BG,7052.532
470,Bulgaria,Unlawful access to a computer system,2019,Counts,66.0,CTS,Economic,BGR,BG,7052.532
471,Bulgaria,Acts that cause environmental pollution or degradation,2019,Counts,58.0,CTS,Economic,BGR,BG,7052.532
472,Bulgaria,Burglary,2019,Counts,6226.0,CTS,Economic,BGR,BG,7052.532
473,Bulgaria,Theft,2019,Counts,33172.0,CTS,Economic,BGR,BG,7052.532
474,Bulgaria,Theft: of a motorized vehicle,2019,Counts,1321.0,CTS,Economic,BGR,BG,7052.532
475,Bulgaria,Fraud,2019,Counts,2103.0,CTS,Economic,BGR,BG,7052.532
476,Bulgaria,Fraud: Cyber-related (Cy),2019,Counts,97.0,CTS,Economic,BGR,BG,7052.532
477,Bulgaria,Money laundering,2019,Counts,31.0,CTS,Economic,BGR,BG,7052.532
478,Bulgaria,Corruption,2020,Counts,486.0,CTS,Economic,BGR,BG,6979.175
479,Bulgaria,Corruption: Bribery,2020,Counts,118.0,CTS,Economic,BGR,BG,6979.175
480,Bulgaria,Corruption: Other acts of corruption,2020,Counts,368.0,CTS,Economic,BGR,BG,6979.175
481,Bulgaria,Smuggling of migrants,2020,Counts,127.0,CTS,Economic,BGR,BG,6979.175
482,Bulgaria,Burglary,2020,Counts,5344.0,CTS,Economic,BGR,BG,6979.175
483,Bulgaria,Theft,2020,Counts,27036.0,CTS,Economic,BGR,BG,6979.175
484,Bulgaria,Theft: of a motorized vehicle,2020,Counts,1154.0,CTS,Economic,BGR,BG,6979.175
485,Bulgaria,Fraud,2020,Counts,1671.0,CTS,Economic,BGR,BG,6979.175
486,Bulgaria,Fraud: Cyber-related (Cy),2020,Counts,100.0,CTS,Economic,BGR,BG,6979.175
487,Bulgaria,Money laundering,2020,Counts,48.0,CTS,Economic,BGR,BG,6979.175
488,Bahamas,Corruption,2016,Counts,436.0,CTS,Economic,BHS,BS,395.976
489,Bahamas,Corruption: Bribery,2016,Counts,0.0,CTS,Economic,BHS,BS,395.976
490,Bahamas,Corruption: Other acts of corruption,2016,Counts,436.0,CTS,Economic,BHS,BS,395.976
491,Bahamas,Smuggling of migrants,2016,Counts,9.0,CTS,Economic,BHS,BS,395.976
492,Bahamas,Acts involving the movement of dumping of waste,2016,Counts,16.0,CTS,Economic,BHS,BS,395.976
493,Bahamas,Corruption,2017,Counts,306.0,CTS,Economic,BHS,BS,399.02
494,Bahamas,Corruption: Bribery,2017,Counts,6.0,CTS,Economic,BHS,BS,399.02
495,Bahamas,Corruption: Other acts of corruption,2017,Counts,300.0,CTS,Economic,BHS,BS,399.02
496,Bahamas,Burglary,2017,Counts,137.0,CTS,Economic,BHS,BS,399.02
497,Bahamas,Theft,2017,Counts,2639.0,CTS,Economic,BHS,BS,399.02
498,Bahamas,Theft: of a motorized vehicle,2017,Counts,462.0,CTS,Economic,BHS,BS,399.02
499,Bahamas,Fraud,2017,Counts,231.0,CTS,Economic,BHS,BS,399.02
500,Bahamas,Fraud: Cyber-related (Cy),2017,Counts,104.0,CTS,Economic,BHS,BS,399.02
501,Bahamas,Money laundering,2017,Counts,4.0,CTS,Economic,BHS,BS,399.02
502,Bahamas,Smuggling of migrants,2017,Counts,11.0,CTS,Economic,BHS,BS,399.02
503,Bahamas,Acts involving the movement of dumping of waste,2017,Counts,12.0,CTS,Economic,BHS,BS,399.02
504,Bahamas,Corruption,2018,Counts,534.0,CTS,Economic,BHS,BS,401.906
505,Bahamas,Corruption: Bribery,2018,Counts,1.0,CTS,Economic,BHS,BS,401.906
506,Bahamas,Corruption: Other acts of corruption,2018,Counts,533.0,CTS,Economic,BHS,BS,401.906
507,Bahamas,Smuggling of migrants,2018,Counts,0.0,CTS,Economic,BHS,BS,401.906
508,Bahamas,Burglary,2018,Counts,138.0,CTS,Economic,BHS,BS,401.906
509,Bahamas,Theft,2018,Counts,2514.0,CTS,Economic,BHS,BS,401.906
